Mã khách hàng,Tài khoản,Trạng thái xác minh,Pause date,Mã đơn vị tiền tệ,Spend (last 7 days),Spend(last 7 days) (Converted currency),Hồ sơ thanh toán,Người quản lý trực tiếp,Mã khách hàng của người quản lý trực tiếp,Ad disclosure name,Ad disclosure country,Verification type
212-742-3319,Account_53_09:03,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 8 LUCKY,357-713-6860, --, --, --
898-364-8892,phuc 7 thuy,Chưa bắt đầu – việc cần làm,"8 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
430-340-0737,Heo 12,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 2,239-832-3954, --, --, --
858-730-1082,Account_8_22:13,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 4 Phúc 60% XTĐ,407-989-0100, --, --, --
487-274-1760,Account_70_09:13,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 8 LUCKY,357-713-6860, --, --, --
332-089-0733,Account_59_16:10,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,BLUM 3,191-861-1701, --, --, --
580-770-4778,X_265,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,HAM 4,872-539-0376, --, --, --
538-716-9735,Account_16_09:38,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 9 A.Tùng Mừng Em Chở Về,727-844-1244, --, --, --
939-723-8713,Account_18_09:39,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK Hoàng,620-496-2354, --, --, --
328-991-9986,Account_77_09:52,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,TIM 3,732-120-1972, --, --, --
991-701-1784,Account_47_15:42,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 5,383-127-7729, --, --, --
254-032-9396,Account_26_12:53 - ghovi 13/11 - 14,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"41,46","US$41,46", --,OK,169-880-2531, --, --, --
378-803-5574,X_237,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,74","US$1,74", --,HAM 4,872-539-0376, --, --, --
765-516-8543,Account_11_13:39 K,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,21","US$0,21", --,LI 3,468-916-0549, --, --, --
150-425-2078,Trường Ham_060,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,00","US$1,00", --,HAM 3,733-726-6588, --, --, --
379-554-7278,Chú Thỏ Nhỏ,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC tabo,485-580-8990, --, --, --
901-616-1129,US_USD,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,RAP 4,392-774-7756, --, --, --
170-794-9347,Account_56_16:08,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,BLUM 3,191-861-1701, --, --, --
973-612-5758,CK55 SOI 20 2$,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,31","US$0,31", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
169-624-3468,Account_31_16:13,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,AIRDROP MCBEO4,621-456-3105, --, --, --
201-598-2917,Account_60_16:28,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 2,126-326-9686, --, --, --
647-518-6819,Chú Thỏ Nhỏ,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC tabo,485-580-8990, --, --, --
619-143-6943,Account_90_16:27,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM,337-604-4931, --, --, --
271-385-4090,BIDYU34,Chưa bắt đầu – việc cần làm,"14 thg 11, 2024",USD,"0,00","US$0,00", --,MCC 50 TK 5623,977-966-3917, --, --, --
718-420-6854,xtd-44,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"2,48","US$2,48", --,BLUM 1,665-398-6627, --, --, --
195-820-4399,Account_82_16:41,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 4,573-212-4458, --, --, --
832-188-5507,Account_7_09:23,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK HOÀNG,187-719-3803, --, --, --
141-024-9448,p16,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS,238-859-3642, --, --, --
778-290-7147,Account_83_14:36,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 4,573-212-4458, --, --, --
137-370-9474,Account_57_16:27,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 2,126-326-9686, --, --, --
745-684-4745,Trường lie_29,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 2,843-411-8468, --, --, --
900-778-6949,Account_13/11 DA35,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,41","US$0,41", --,CATS,980-219-3341, --, --, --
969-556-6554,Chinh (-5) 14/11 13,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 8,188-599-3543, --, --, --
999-934-1635,Account_4_15:37,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,YES,390-291-6435, --, --, --
527-442-2372,Account_34_13:54,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 10,804-513-8546, --, --, --
206-124-0360,Account_91_15:44,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MEME,977-828-5088, --, --, --
189-236-8511,Account_5_10:15,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS 1,952-559-9586, --, --, --
911-230-7660,Account_79_14:58,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,PHUC XDT 60%,489-739-6170, --, --, --
994-861-5203,Account_1_10:42,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 4,512-612-2347, --, --, --
638-177-6192,Account_8_13:40,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM,337-604-4931, --, --, --
517-744-5517,60 DAT44,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
287-318-2876,Account_23_17:20,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,I LOVE GOOGLE 1,345-512-8193, --, --, --
926-591-9686,Account_14_16:29,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,YES,390-291-6435, --, --, --
609-105-7454,Account_72_14:51,Chưa bắt đầu – việc cần làm,"13 thg 11, 2024",USD,"0,00","US$0,00", --,PHUC XDT 60%-2,955-688-6195, --, --, --
984-045-7329,us28_xuan55%_da19_2$,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,96","US$0,96", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
158-806-5731,Account_23_09:25,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CATS,980-219-3341, --, --, --
264-449-9254,Account_10_17:07,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,I LOVE GOOGLE 1,345-512-8193, --, --, --
507-410-4092,T11 Russia 18,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
795-850-8599,Account_9_13:26,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
665-620-3349,Account_34_14:07,Chưa bắt đầu – việc cần làm,"14 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 1,606-596-8084, --, --, --
442-406-0776,Trường LIE32_33,Chưa bắt đầu – việc cần làm,"14 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 32,560-644-8427, --, --, --
404-490-5801,Account_63_18:22,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 4 Phúc 60% XTĐ,407-989-0100, --, --, --
395-191-3180,Account_7_09:36,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK HOÀNG,187-719-3803, --, --, --
907-907-9527,Account_12_14:17,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 1,703-402-8666, --, --, --
977-632-4649,Xuân - T11 - 97,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,07","US$0,07", --,CATS 3,672-444-7933, --, --, --
374-918-1474,Chú Thỏ Nhỏ,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC tabo,485-580-8990, --, --, --
491-909-6213,Account_17_15:16,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 1,290-302-7290, --, --, --
565-713-6964,Trường Ham_045,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,81","US$0,81", --,HAM 3,733-726-6588, --, --, --
578-880-3062,Account_5_12:30,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,03","US$0,03", --,OK,169-880-2531, --, --, --
783-304-5348,Account_55_14:06,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 1,703-402-8666, --, --, --
826-785-4798,Xuân - T11 - 30,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,05","US$0,05", --,CATS 3,672-444-7933, --, --, --
454-738-9576,Nhím 11 - mồi đ,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,01","US$0,01", --,OK 2,239-832-3954, --, --, --
608-767-0901,Account_84_11:35,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS 1,952-559-9586, --, --, --
805-409-0549,Account_15_13:57,Chưa bắt đầu – việc cần làm,"14 thg 12, 2024",USD,"0,01","US$0,01", --,LYLY 1,606-596-8084, --, --, --
368-682-1031,Account_12_13:42,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 1,703-402-8666, --, --, --
326-523-8149,Account_51_14:38,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,HAM 6,869-228-1401, --, --, --
829-767-9354,Account_2_15:09,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 1,290-302-7290, --, --, --
783-744-4749,Tu 10 (-5) 2$ ok,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"206,41","US$206,41", --,MEME,977-828-5088, --, --, --
645-792-3997,Account_40_14:35,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS 1,952-559-9586, --, --, --
376-677-7172,Account_44_11:11,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS 1,952-559-9586, --, --, --
280-402-3796,Account_40_14:32,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,HAM 6,869-228-1401, --, --, --
159-646-0717,Account_96_12:54 K,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,21","US$0,21", --,LI 3,468-916-0549, --, --, --
370-404-9805,xtd-03,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"8,70","US$8,70", --,BLUM 1,665-398-6627, --, --, --
184-196-3619,Account_78_13:21,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,10","US$0,10", --,OK,169-880-2531, --, --, --
715-606-6591,Trường LIE32_06,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 32,560-644-8427, --, --, --
516-954-6078,X_283,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,HAM 4,872-539-0376, --, --, --
217-034-2991,Trường lie_21,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 2,843-411-8468, --, --, --
647-283-2019,Account_53_13:08,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,03","US$0,03", --,OK,169-880-2531, --, --, --
471-402-5788,Xuân - T11 - 74,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,01","US$0,01", --,CATS 3,672-444-7933, --, --, --
456-716-0394,DIẾN 1002 == 22%,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 9 A.Tùng Mừng Em Chở Về,727-844-1244, --, --, --
508-737-6054,Account_1_13:41,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 4,573-212-4458, --, --, --
667-684-0425,xtd-05,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"5,32","US$5,32", --,BLUM 1,665-398-6627, --, --, --
445-322-0503,Account_60_14:47 thien,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,PHUC XDT 60%,489-739-6170, --, --, --
860-444-5684,JP_USD_ Sung 07,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
320-367-2101,Xuân - T11 - 72,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,04","US$0,04", --,CATS 3,672-444-7933, --, --, --
790-037-3550,Chinh (-5) 14/11 16,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 8,188-599-3543, --, --, --
172-552-3301,US_USD,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
200-161-7727,Account_3_08:32,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 9 A.Tùng Mừng Em Chở Về,727-844-1244, --, --, --
280-988-2411,Account_52_13:07,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 1,703-402-8666, --, --, --
839-958-1423,Account_63_16:31,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,AIRDROP MCBEO4,621-456-3105, --, --, --
810-486-2370,Xuan_Lanh 17,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,03","US$0,03", --,TOM 2,308-484-1049, --, --, --
323-790-5513,Account_83_15:58,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM,337-604-4931, --, --, --
158-298-7321,Account_6_13:23,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
380-041-7633,Account_54_11:48,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK Hoàng,620-496-2354, --, --, --
879-044-9841,CKTHU_19,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MAICO 2,363-948-0209, --, --, --
214-143-0092,AOE 0156,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC KITABAKA,604-575-0835, --, --, --
580-569-8950,Account_13_12:05 K,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,21","US$0,21", --,LI 3,468-916-0549, --, --, --
913-452-3113,Vũ 4,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 9 A.Tùng Mừng Em Chở Về,727-844-1244, --, --, --
781-541-3711,Trường lie_38,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 2,843-411-8468, --, --, --
225-450-9393,GAO Ồ 523,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50TK LUKE,135-972-2564, --, --, --
348-767-5421,Account_6_17:02,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,I LOVE GOOGLE 1,345-512-8193, --, --, --
990-933-2699,Account_13_16:36,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
776-739-9548,JP_USD_ Sung 13,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
290-228-1133,Account_58_14:43,Chưa bắt đầu – việc cần làm,"14 thg 11, 2024",USD,"0,00","US$0,00", --,PHUC XDT 60%-2,955-688-6195, --, --, --
675-176-0711,Tu hevi 17 (-5) 2$ ok,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"2,64","US$2,64", --,MEME,977-828-5088, --, --, --
473-115-9044,B 08,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,00","US$1,00", --,HAM 1,690-343-2156, --, --, --
924-609-3076,Account_43_08:57,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 8 LUCKY,357-713-6860, --, --, --
898-534-8313,Trường Ham_088,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,88","US$0,88", --,HAM 3,733-726-6588, --, --, --
996-456-3500,Account_4_09:21,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK HOÀNG,187-719-3803, --, --, --
815-883-3500,Account_47_16:21,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 2,126-326-9686, --, --, --
490-822-0658,thuy 23,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,PHUC XDT 60%,489-739-6170, --, --, --
400-697-0917,Account_58_19:38,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 4 Phúc 60% XTĐ,407-989-0100, --, --, --
333-607-1119,US_USD,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
465-296-4742,Account_15/11 DA19,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TIM 3,732-120-1972, --, --, --
446-751-1929,Trường Ham_029,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"4,48","US$4,48", --,HAM 3,733-726-6588, --, --, --
928-711-5670,Account_74_14:57,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,91","US$1,91", --,BLUM 3,191-861-1701, --, --, --
878-865-2068,phuc 29,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
870-903-7325,60 DAT35,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
207-295-8533,Account_17_15:27,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 1,290-302-7290, --, --, --
251-175-5056,JP_USD_ Sung 09,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
330-505-7817,Chinh 19,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,68","US$0,68", --,MEME,977-828-5088, --, --, --
643-461-1539,CORE I9,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 48 TK 335,833-832-2725, --, --, --
878-964-5996,Account_59_14:44,Chưa bắt đầu – việc cần làm,"14 thg 11, 2024",USD,"0,00","US$0,00", --,PHUC XDT 60%-2,955-688-6195, --, --, --
170-955-6094,Account_27_16:10,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,AIRDROP MCBEO4,621-456-3105, --, --, --
909-851-3672,Xuan Nguyet-18 limit 15/11,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,60","US$0,60", --,TOM 2,308-484-1049, --, --, --
402-285-3009,X_251,Chưa bắt đầu – việc cần làm,"14 thg 11, 2024",USD,"0,00","US$0,00", --,HAM 4,872-539-0376, --, --, --
171-961-0780,Xuân - T11 - 83,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,04","US$0,04", --,CATS 3,672-444-7933, --, --, --
240-715-3017,Trường LIE_011,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 32,560-644-8427, --, --, --
186-930-6658,Account_MCC OK1 - 13/11 DA35,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,16","US$0,16", --,OK 1,234-307-8968, --, --, --
556-128-4546,Account_15_17:53,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
347-386-4409,Account_44_15:40,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 9,588-173-4213, --, --, --
634-654-6956,Account_9_10:47,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 4,512-612-2347, --, --, --
779-586-8915,Account_8_11:01,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 4,512-612-2347, --, --, --
807-774-6301,Account_7_13:47,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
418-545-2972,Account_13_14:49,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 5,910-455-2980, --, --, --
173-756-1123,US_USD Van 87,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"2,62","US$2,62", --,MCC_US_USD 1,105-318-6986, --, --, --
969-224-2419,US_USD,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_U,231-275-4200, --, --, --
654-127-1421,Account_9_12:47,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
196-569-3401,P21,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
638-696-7144,Account_18_10:34,Chưa bắt đầu – việc cần làm,"14 thg 12, 2024",USD,"0,02","US$0,02", --,LYLY 1,606-596-8084, --, --, --
888-908-0733,phuc 18 thien,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
