Mã khách hàng,Tài khoản,Trạng thái xác minh,Pause date,Mã đơn vị tiền tệ,Spend (last 7 days),Spend(last 7 days) (Converted currency),Hồ sơ thanh toán,Người quản lý trực tiếp,Mã khách hàng của người quản lý trực tiếp,Ad disclosure name,Ad disclosure country,Verification type
186-891-8923,X_02,Chưa bắt đầu,Không có,USD,"49,61","US$49,61", --,MCC_US_USD 2,105-562-7839, --, --, --
674-349-2452,Xuan_Long 08,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
874-958-8017,Quan 38 (-5),Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
587-415-4423,Account_13_13:45,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
268-318-5025,X_83,Chưa bắt đầu,Không có,USD,"0,47","US$0,47", --,MCC_US_USD 2,105-562-7839, --, --, --
424-744-9315,US_USD,Chưa bắt đầu,Không có,USD,"0,46","US$0,46", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
562-505-6913,Xuân tóc đỏ - 29,Chưa bắt đầu,Không có,USD,"2,12","US$2,12", --,MCC_US_USD 7,113-723-7064, --, --, --
421-304-0948,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
799-853-9156,US_USD Viên49,Chưa bắt đầu,Không có,USD,"0,57","US$0,57", --,RAP 1,911-647-3535, --, --, --
606-537-5068,US_USD XTD 60 T11 67,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
820-661-4072,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
792-841-2627,XN-56,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
283-194-3715,Account_52_18:14,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 4 Phúc 60% XTĐ,407-989-0100, --, --, --
565-061-9198,Xuân tóc đỏ - 32,Chưa bắt đầu,Không có,USD,"0,04","US$0,04", --,MCC_US_USD 7,113-723-7064, --, --, --
318-452-4505,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
861-346-9560,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
837-324-8393,Xuân tóc đỏ - T11 - 12,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
444-571-1643,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
536-100-5039,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
530-099-9396,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
361-529-7701,Account_29_13:55,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
336-270-6774,14/11 Russia 48 ok,Chưa bắt đầu,Không có,USD,"1,28","US$1,28", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
859-983-6342,Xuân tóc đỏ - T11 - 42,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
106-336-9342,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
811-093-3770,XN-78,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
801-911-1923,Account_13/11 Uyên 22z KV,Chưa bắt đầu,Không có,USD,"0,01","US$0,01", --,CATS 1,910-147-0878, --, --, --
363-410-2013,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
888-100-4448,Account_13/11 Uyên 34z,Chưa bắt đầu,Không có,USD,"0,01","US$0,01", --,CATS 1,910-147-0878, --, --, --
410-454-5458,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
272-388-7027,Account_58_15:48,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 5,383-127-7729, --, --, --
247-972-0399,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
325-645-2594,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
413-096-0764,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
370-627-5039,Account_23_21:32,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
408-861-5133,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
917-378-1029,Account_4_09:04,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
807-507-5644,XN-70,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
118-118-8494,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
931-969-8837,Quan 42 (-5),Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
187-157-1613,Quan 40 (-5),Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
402-470-6584,US_USD L,Chưa bắt đầu,Không có,USD,"0,03","US$0,03", --,MCC_US_USD 7,151-719-9666, --, --, --
767-141-9460,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
740-355-9250,XN-06,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
290-207-0244,US_USD ok,Chưa bắt đầu,Không có,USD,"0,83","US$0,83", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
768-678-0474,XN-31,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
322-520-6649,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
447-509-4558,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
255-378-4825,P24,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
607-946-5060,Meo 23,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
934-210-2482,US_USD K2,Chưa bắt đầu,Không có,USD,"0,88","US$0,88", --,MCC_U,231-275-4200, --, --, --
774-297-1160,US_USD Viên22,Chưa bắt đầu,Không có,USD,"0,58","US$0,58", --,RAP 1,911-647-3535, --, --, --
242-899-1133,US_USD 10,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
724-750-0698,thuy 5,Chưa bắt đầu,Không có,USD,"3,16","US$3,16", --,RAP Phúc 60% XTĐ,571-560-5907, --, --, --
257-135-4049,P2,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
513-268-7403,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
895-104-7758,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
602-919-6350,Meo 15,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
780-482-8482,Account_33_13:26,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 4,601-118-1698, --, --, --
715-780-3842,US_USD-55,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,445-996-7135, --, --, --
927-504-5696,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
933-301-3354,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 4,392-774-7756, --, --, --
892-776-2717,Account_27_13:54,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
250-580-2819,US_USD 15,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
990-236-6666,TU 84 (-5),Chưa bắt đầu,Không có,USD,"1,01","US$1,01", --,OK 8,188-599-3543, --, --, --
154-160-5362,CORE I9,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 48 TK 335,833-832-2725, --, --, --
305-288-2995,Xuan_Lanh 18,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
312-562-3441,XTD-15,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
362-193-0848,US_USD 50,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,156-309-0729, --, --, --
233-633-5180,MY 45,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
536-587-6342,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
410-822-4233,US_USD,Chưa bắt đầu,Không có,USD,"0,14","US$0,14", --,MCC_US_USD 7,151-719-9666, --, --, --
389-274-8264,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,111-997-4247, --, --, --
419-495-3480,US_USD-HUNG,Chưa bắt đầu,Không có,USD,"1,26","US$1,26", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
189-495-5949,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
284-761-6809,US_USD XTD Sáng 05,Chưa bắt đầu,Không có,USD,"246,85","US$246,85", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
197-013-7248,Account_52_21:49,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
143-817-3149,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
750-167-6623,XN-15,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
938-146-0646,Xi-29,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
469-613-8811,US_USD L,Chưa bắt đầu,Không có,USD,"0,04","US$0,04", --,MCC_US_USD 7,151-719-9666, --, --, --
830-247-7841,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
177-788-5793,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
547-655-1672,Bơ 2,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
519-313-0905,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
372-431-7113,US_USD 62,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,156-309-0729, --, --, --
918-304-6060,Xi-13,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
420-502-5190,US_USD -HUNG,Chưa bắt đầu,Không có,USD,"1,01","US$1,01", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
171-140-4939,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
674-463-7695,Xuan_Long 09,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
176-311-4896,US_USD Van 90,Chưa bắt đầu,Không có,USD,"2,31","US$2,31", --,MCC_US_USD 1,105-318-6986, --, --, --
748-122-2066,US_USD-94,Chưa bắt đầu,Không có,USD,"1,00","US$1,00", --,MCC_US_USD 8,445-996-7135, --, --, --
843-152-4349,Account_62_19:40,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 4 Phúc 60% XTĐ,407-989-0100, --, --, --
174-011-8295,Account_MCC OK1 - 13/11 DA16,Chưa bắt đầu,Không có,USD,"0,01","US$0,01", --,OK 1,234-307-8968, --, --, --
103-775-5990,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 41tk,106-086-7019, --, --, --
129-253-6217,US_USD Van 33,Chưa bắt đầu,Không có,USD,"0,26","US$0,26", --,MCC_US_USD 1,105-318-6986, --, --, --
434-712-3311,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
768-686-2750,XN-32,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
958-524-2082,Xi-57,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
289-995-8495,XTD-08,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
996-937-7115,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_U,231-275-4200, --, --, --
188-657-0423,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
851-855-0543,Account_9_11:36,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
519-467-7125,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
304-068-9133,X-15,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
780-060-4041,XN-43,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
745-371-0693,US_USD-90,Chưa bắt đầu,Không có,USD,"1,02","US$1,02", --,MCC_US_USD 8,445-996-7135, --, --, --
883-589-3590,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
763-349-6870,US_USD Viên7,Chưa bắt đầu,Không có,USD,"0,05","US$0,05", --,RAP 1,911-647-3535, --, --, --
572-468-1733,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
231-246-1913,Account_5_11:34,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
611-254-5660,Account_4_13:39,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,FREE,355-294-3884, --, --, --
910-015-3519,11/12 광고 생성 완료,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
245-269-4170,X_59,Chưa bắt đầu,Không có,USD,"0,99","US$0,99", --,MCC_US_USD 2,105-562-7839, --, --, --
355-986-0741,8,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
237-180-4623,X_51,Chưa bắt đầu,Không có,USD,"0,56","US$0,56", --,MCC_US_USD 2,105-562-7839, --, --, --
527-501-1546,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
858-142-8282,Xuân tóc đỏ - T11 - 38,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
838-012-6472,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
313-716-9498,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
306-699-9466,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
195-246-1160,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
906-656-9803,US_USD,Chưa bắt đầu,Không có,USD,"0,45","US$0,45", --,RAP 4,392-774-7756, --, --, --
673-644-3200,US_USD T,Chưa bắt đầu,Không có,USD,"0,45","US$0,45", --,MCC_US_USD 10,117-344-8882, --, --, --
320-066-4776,US_USD 09,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,156-309-0729, --, --, --
809-326-9976,XN-75,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
286-908-8939,US_USD 13,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
825-216-1846,Xuan Hung 02,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 7,948-882-5078, --, --, --
649-553-8294,CSGO - 222,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC Hoàng,109-986-8652, --, --, --
569-121-9066,Xuân tóc đỏ - 40,Chưa bắt đầu,Không có,USD,"7,70","US$7,70", --,MCC_US_USD 7,113-723-7064, --, --, --
284-298-1931,suân10,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
839-508-8400,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
373-542-5311,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
180-838-2742,US_USD Van 94,Chưa bắt đầu,Không có,USD,"1,14","US$1,14", --,MCC_US_USD 1,105-318-6986, --, --, --
330-239-2833,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
283-525-8395,suân15,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
560-340-6046,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
262-865-9717,X_77,Chưa bắt đầu,Không có,USD,"0,63","US$0,63", --,MCC_US_USD 2,105-562-7839, --, --, --
410-038-5321,US_USD,Chưa bắt đầu,Không có,USD,"0,46","US$0,46", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
365-461-3315,Chú Thỏ Nhỏ,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC tabo,485-580-8990, --, --, --
423-684-8958,US_USD-HUNG,Chưa bắt đầu,Không có,USD,"1,32","US$1,32", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
663-543-4821,suan_thach_16,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
998-119-2697,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
128-277-2805,US_USD Van 32,Chưa bắt đầu,Không có,USD,"0,35","US$0,35", --,MCC_US_USD 1,105-318-6986, --, --, --
193-593-0315,X_12,Chưa bắt đầu,Không có,USD,"10,45","US$10,45", --,MCC_US_USD 2,105-562-7839, --, --, --
865-735-3847,Xuân tóc đỏ - T11 - 48,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
630-829-4319,Quan 02 (-5) 2$ OK,Chưa bắt đầu,Không có,USD,"99,54","US$99,54", --,MCC_US_USD 9 Chính 60% XTĐ,116-190-6607, --, --, --
867-958-2537,Xuân tóc đỏ - T11 - 53,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
282-091-9684,Xuan_Lanh 07,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
586-340-7486,Account_54_18:15,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 4 Phúc 60% XTĐ,407-989-0100, --, --, --
358-896-1837,US_USD 45,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,156-309-0729, --, --, --
611-387-3427,Dior-28,Chưa bắt đầu,Không có,USD,"0,15","US$0,15", --,MCC_US_USD 8,114-464-3790, --, --, --
261-960-6523,Account_41_14:03,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
363-783-8476,US_USD XTD Sáng 01,Chưa bắt đầu,Không có,USD,"331,48","US$331,48", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
412-025-3543,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
652-156-5860,Account_50_19:33,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 4 Phúc 60% XTĐ,407-989-0100, --, --, --
507-047-5441,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
675-344-9729,Account_14_14:27,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
192-398-0447,Kính Vạn Bông 1,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 50 TK,286-349-7958, --, --, --
441-465-1056,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
449-068-5376,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
378-169-4654,US_USD 71,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,156-309-0729, --, --, --
562-669-3921,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
835-394-5700,Xuân tóc đỏ - T11 - 9,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
486-926-4419,Tu 55 (-5) khang ve,Chưa bắt đầu,Không có,USD,"0,35","US$0,35", --,XTD Chinh 60%,571-049-5280, --, --, --
334-583-4531,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
417-165-3311,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
111-271-3158,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 41tk,106-086-7019, --, --, --
209-128-3374,MY 32,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
621-000-1043,Account_95_17:22,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
452-826-1843,Kính Vạn Bông 1,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 50 TK,286-349-7958, --, --, --
332-107-3252,Account_6_10:45,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,TIM 3,732-120-1972, --, --, --
636-696-7470,Quan 12 (-5) 2$,Chưa bắt đầu,Không có,USD,"0,72","US$0,72", --,MCC_US_USD 9 Chính 60% XTĐ,116-190-6607, --, --, --
540-410-5339,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
337-844-5125,Chú Thỏ Nhỏ,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC tabo,485-580-8990, --, --, --
214-702-3907,P47,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
294-223-0362,Account_48_21:46,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
726-595-4152,US_USD thien,Chưa bắt đầu,Không có,USD,"0,77","US$0,77", --,RAP Phúc 60% XTĐ,571-560-5907, --, --, --
618-612-0217,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
631-365-9278,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
781-312-8898,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
483-966-7776,DAT15,Chưa bắt đầu,Không có,USD,"6,11","US$6,11", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
523-178-3576,CKLT_30,Chưa bắt đầu,Không có,USD,"0,56","US$0,56", --,MCC_US_USD 6,112-880-6144, --, --, --
703-439-0870,Account_35_14:29,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HAM 6,869-228-1401, --, --, --
306-399-3084,US_USD 2$,Chưa bắt đầu,Không có,USD,"1,27","US$1,27", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
283-300-3848,Aspire 0012,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC BALAU,729-195-3348, --, --, --
